	날짜	종가	전일비	시가	고가	저가	거래량
1907	2010.09.07	23325	85	23400	23410	23325	1124431
1908	2010.09.06	23410	185	23395	23410	23310	1212509
1909	2010.09.03	23225	25	23250	23320	23185	865581
1910	2010.09.02	23200	120	23320	23350	23090	1003364
1911	2010.09.01	23080	265	22850	23120	22830	1014331
1912	2010.08.31	22815	220	22870	22920	22725	1462985
1913	2010.08.30	23035	395	22890	23050	22805	892780
1914	2010.08.27	22640	15	22545	22675	22490	1002865
1915	2010.08.26	22625	55	22780	22805	22625	1221706
1916	2010.08.25	22680	345	22885	22935	22670	1008194
1917	2010.08.24	23025	135	23150	23210	22850	774937
1918	2010.08.23	23160	30	23190	23435	23125	594501
1919	2010.08.20	23190	100	23090	23285	23090	1003263
1920	2010.08.19	23290	305	22985	23325	22960	1340367
1921	2010.08.18	22985	65	23020	23020	22865	619638
1922	2010.08.17	22920	190	22710	22940	22560	614802
1923	2010.08.16	22730	50	22725	22730	22375	1497251
1924	2010.08.13	22780	255	22600	22780	22510	1212942
1925	2010.08.12	22525	415	22700	22735	22525	2357874
1926	2010.08.11	22940	320	23195	23235	22910	1389673
1927	2010.08.10	23260	150	23450	23455	23255	628435
1928	2010.08.09	23410	60	23340	23415	23205	681506
1929	2010.08.06	23350	0	23330	23395	23200	900583
1930	2010.08.05	23350	70	23470	23540	23255	886904
1931	2010.08.04	23420	20	23450	23470	23285	1146533
1932	2010.08.03	23440	80	23470	23480	23380	1575134
1933	2010.08.02	23360	335	23100	23385	23100	850470
1934	2010.07.30	23025	190	23205	23210	23005	924894
1935	2010.07.29	23215	15	23170	23270	23170	637309
1936	2010.07.28	23280	90	23220	23325	23165	876174
1937	2010.07.27	23190	10	23250	23280	23180	944514
1938	2010.07.26	23200	175	23100	23230	23025	776666
1939	2010.07.23	23025	295	23000	23080	22895	1550135
1940	2010.07.22	22730	170	22750	23000	22730	1023097
1941	2010.07.21	22900	225	22860	22970	22750	1594483
1942	2010.07.20	22675	40	22650	22760	22500	820647
1943	2010.07.19	22635	155	22450	22785	22450	935140
1944	2010.07.16	22790	225	22990	23035	22775	1193332
1945	2010.07.15	23015	75	23000	23105	22980	836061
1946	2010.07.14	23090	320	22980	23185	22980	2052096
1947	2010.07.13	22770	75	22745	22980	22720	1061222
1948	2010.07.12	22695	120	22650	22695	22575	867892
1949	2010.07.09	22575	340	22340	22595	22220	1487769
1950	2010.07.08	22235	370	22200	22280	22135	702368
1951	2010.07.07	21865	145	22065	22065	21765	2630825
1952	2010.07.06	22010	130	21810	22025	21510	1281991
1953	2010.07.05	21880	55	21825	21930	21765	1129145
1954	2010.07.02	21825	135	21960	22060	21780	1632157
1955	2010.07.01	21960	245	22060	22100	21700	1936251
1956	2010.06.30	22205	200	22050	22220	22000	1779351
1957	2010.06.29	22405	275	22680	22830	22385	893551
1958	2010.06.28	22680	90	22630	22740	22590	1115023
1959	2010.06.25	22590	215	22605	22800	22530	1242933
1960	2010.06.24	22805	155	22650	22880	22600	1351930
1961	2010.06.23	22650	140	22610	22765	22610	1317761
1962	2010.06.22	22790	40	22680	22805	22670	969025
1963	2010.06.21	22830	305	22700	22940	22685	1421292
1964	2010.06.18	22525	55	22470	22535	22410	838483
1965	2010.06.17	22470	20	22485	22535	22410	960352
1966	2010.06.16	22490	190	22480	22525	22360	1008760
1967	2010.06.15	22300	30	22265	22375	22180	1237875
1968	2010.06.14	22270	210	22150	22410	22130	1478530
1969	2010.06.11	22060	330	21995	22090	21865	1753641
1970	2010.06.10	21730	90	21700	21830	21595	1504939
1971	2010.06.09	21640	125	21770	21775	21555	1239375
1972	2010.06.08	21765	170	21590	21815	21460	1460034
1973	2010.06.07	21595	350	21450	21595	21340	1503322
1974	2010.06.04	21945	30	21915	21960	21830	1496364
1975	2010.06.03	21915	485	21590	21935	21535	2018149
1976	2010.06.01	21430	120	21470	21540	21370	1227092
1977	2010.05.31	21550	260	21280	21550	21275	1979678
1978	2010.05.28	21290	220	21345	21360	21125	1690805
1979	2010.05.27	21070	355	20640	21125	20520	1554182
1980	2010.05.26	20715	120	20720	20890	20475	7091429
1981	2010.05.25	20595	565	20990	20990	20355	3305389
1982	2010.05.24	21160	140	20850	21225	20850	1948259
1983	2010.05.20	21020	330	21250	21445	20900	2598414
1984	2010.05.19	21350	225	21400	21405	21070	3520866
1985	2010.05.18	21575	75	21805	21825	21445	2008083
1986	2010.05.17	21650	535	21900	21900	21570	1637554
1987	2010.05.14	22185	65	22140	22275	21925	1406753
1988	2010.05.13	22250	450	22000	22295	21985	1157383
1989	2010.05.12	21800	70	21950	22075	21780	1312022
1990	2010.05.11	21870	130	22250	22260	21815	1476774
1991	2010.05.10	22000	410	21760	22030	21700	2070464
1992	2010.05.07	21590	500	21630	21735	21355	2895609
1993	2010.05.06	22090	500	22105	22160	22015	1590362
1994	2010.05.04	22590	0	22740	22770	22520	1333750
1995	2010.05.03	22590	360	22850	22930	22550	1404060
1996	2010.04.30	22950	180	22910	22990	22890	758179
1997	2010.04.29	22770	10	22885	23080	22615	2498109
1998	2010.04.28	23060	305	22925	23065	22860	1494036
1999	2010.04.27	23365	20	23385	23395	23240	1276182
2000	2010.04.26	23385	245	23275	23485	23275	1407380
2001	2010.04.23	23140	30	23235	23280	23075	910062
2002	2010.04.22	23170	75	23130	23190	23005	1296032
2003	2010.04.21	23245	365	23025	23325	23025	1031514
2004	2010.04.20	22880	140	22860	22945	22780	1756784
2005	2010.04.19	22740	395	22850	23005	22700	1743321
2006	2010.04.16	23135	145	23200	23280	22975	1465051
2007	2010.04.15	23280	80	23300	23340	23155	1186827
2008	2010.04.14	23200	345	22935	23255	22935	1868595
2009	2010.04.13	22855	40	22905	22980	22735	1610077
2010	2010.04.12	22895	185	23170	23215	22795	1741132
2011	2010.04.09	23080	105	23190	23230	22895	1950812
2012	2010.04.08	23185	55	23055	23240	23050	1132284
2013	2010.04.07	23130	40	23190	23220	23130	978075
2014	2010.04.06	23170	10	23200	23235	23110	1839604
2015	2010.04.05	23160	120	23095	23160	23020	1487860
2016	2010.04.02	23040	100	22980	23070	22910	2025760
2017	2010.04.01	22940	360	22520	22970	22520	1510948
2018	2010.03.31	22580	85	22665	22670	22525	883019
2019	2010.03.30	22665	145	22660	22685	22595	825244
2020	2010.03.29	22520	55	22385	22640	22385	1213914
2021	2010.03.26	22575	125	22450	22595	22335	2124517
2022	2010.03.25	22450	25	22405	22520	22400	1092191
2023	2010.03.24	22425	0	22590	22600	22385	1363147
2024	2010.03.23	22425	225	22340	22505	22330	1013738
2025	2010.03.22	22200	260	22320	22345	22100	1319041
2026	2010.03.19	22460	140	22395	22495	22320	969079
2027	2010.03.18	22320	95	22345	22470	22295	1667518
2028	2010.03.17	22415	430	22165	22430	22000	4026041
2029	2010.03.16	21985	55	21995	22040	21880	1361632
2030	2010.03.15	21930	225	22170	22230	21855	2517123
2031	2010.03.12	22155	65	22180	22240	22050	1004166
2032	2010.03.11	22090	135	22290	22355	22090	1543824
2033	2010.03.10	22225	25	22210	22270	22120	1282907
2034	2010.03.09	22200	0	22180	22205	22115	748387
2035	2010.03.08	22200	355	22035	22220	22035	1283375
2036	2010.03.05	21845	310	21590	21855	21590	1562894
2037	2010.03.04	21535	75	21630	21740	21500	1292440
2038	2010.03.03	21610	60	21555	21615	21450	1656859
2039	2010.03.02	21550	370	21415	21660	21415	1468199
2040	2010.02.26	21180	10	21250	21330	21135	974615
2041	2010.02.25	21170	320	21520	21580	21075	2035724
2042	2010.02.24	21490	270	21605	21620	21425	1574573
2043	2010.02.23	21760	0	21760	21780	21585	1193523
2044	2010.02.22	21760	465	21535	21850	21530	1604525
2045	2010.02.19	21295	385	21540	21715	21250	2627570
2046	2010.02.18	21680	80	21815	21815	21650	1164540
2047	2010.02.17	21760	385	21560	21805	21560	2941587
2048	2010.02.16	21375	140	21230	21530	21125	1197499
2049	2010.02.12	21235	85	21360	21380	21015	2306259
2050	2010.02.11	21320	355	21015	21425	21015	1674968
2051	2010.02.10	20965	10	21100	21120	20900	1586792
2052	2010.02.09	20955	185	20700	20980	20700	1994267
2053	2010.02.08	20770	175	20995	20995	20735	2055117
2054	2010.02.05	20945	615	21025	21195	20845	5033499
2055	2010.02.04	21560	25	21630	21630	21455	1459858
2056	2010.02.03	21585	245	21540	21630	21410	1172862
2057	2010.02.02	21340	125	21655	21690	21280	2233025
2058	2010.02.01	21465	80	21385	21550	21295	2481305
2059	2010.01.29	21385	595	21755	21770	21315	2717811
2060	2010.01.28	21980	280	21780	22040	21680	1485973
2061	2010.01.27	21700	185	21895	21975	21700	2014727
2062	2010.01.26	21885	465	22400	22400	21785	2435941
2063	2010.01.25	22350	85	22175	22440	22130	1552018
2064	2010.01.22	22435	595	22785	22790	22250	3248239
2065	2010.01.21	23030	195	22625	23030	22625	1016553
2066	2010.01.20	22835	25	22995	22995	22780	1951708
2067	2010.01.19	22810	20	22890	22940	22745	1543749
2068	2010.01.18	22790	115	22560	22865	22500	1268620
2069	2010.01.15	22675	105	22630	22750	22520	1083794
2070	2010.01.14	22570	265	22400	22665	22380	1230618
2071	2010.01.13	22305	370	22580	22580	22295	1754439
2072	2010.01.12	22675	25	22680	22710	22480	925115
2073	2010.01.11	22650	0	22680	22785	22565	1113932
2074	2010.01.08	22650	85	22670	22680	22385	1428088
2075	2010.01.07	22565	280	22850	22875	22565	1250996
2076	2010.01.06	22845	155	22740	22895	22730	962659
2077	2010.01.05	22690	20	22790	22800	22640	1781284
2078	2010.01.04	22710	135	22575	22750	22575	883268
2079	2009.12.30	22575	150	22425	22605	22345	1685731
2080	2009.12.29	22425	100	22315	22540	22280	1536892
2081	2009.12.28	22325	50	22490	22505	22290	2260767
2082	2009.12.24	22375	300	22080	22480	22080	1301760
2083	2009.12.23	22075	80	22060	22080	22000	1489409
2084	2009.12.22	21995	160	21945	22000	21885	1195663
2085	2009.12.21	21835	20	21835	21910	21715	863190
2086	2009.12.18	21855	25	21730	21910	21680	1350100
2087	2009.12.17	21880	205	22085	22140	21880	2457707
2088	2009.12.16	22085	65	22125	22225	21975	1982231
2089	2009.12.15	22150	5	22150	22185	22010	984156
2090	2009.12.14	22145	60	22195	22195	21900	1493136
2091	2009.12.11	22085	335	21860	22215	21860	1631953
2092	2009.12.10	21750	10	21795	21865	21460	6706238
2093	2009.12.09	21760	80	21530	21790	21455	1321764
2094	2009.12.08	21680	55	21730	21830	21620	1196407
2095	2009.12.07	21735	100	21715	21795	21665	1385562
2096	2009.12.04	21635	105	21420	21720	21420	1498941
2097	2009.12.03	21530	350	21275	21530	21265	1759126
2098	2009.12.02	21180	300	21025	21270	21015	2844926
2099	2009.12.01	20880	210	20670	20890	20500	2537543
2100	2009.11.30	20670	405	20625	20840	20530	4891372
2101	2009.11.27	20265	995	21020	21085	20200	6080899
2102	2009.11.26	21260	170	21430	21570	21260	1607451
2103	2009.11.25	21430	75	21395	21460	21290	1153143
2104	2009.11.24	21355	195	21650	21675	21300	1737288
2105	2009.11.23	21550	10	21600	21690	21485	1077072
2106	2009.11.20	21560	10	21420	21625	21420	1076093
2107	2009.11.19	21570	255	21395	21640	21390	1528818
2108	2009.11.18	21315	235	21150	21450	21140	2186824
2109	2009.11.17	21080	75	21235	21290	21060	1783930
2110	2009.11.16	21155	315	20900	21155	20790	1471041
2111	2009.11.13	20840	120	20950	21060	20725	1511262
2112	2009.11.12	20960	215	21205	21275	20960	8466571
2113	2009.11.11	21175	245	21020	21175	20920	1623013
2114	2009.11.10	20930	65	21100	21215	20930	1475849
2115	2009.11.09	20865	80	20820	21110	20810	1258290
2116	2009.11.06	20785	270	20815	20830	20700	5381481
2117	2009.11.05	20515	335	20750	20780	20500	13198366
2118	2009.11.04	20850	395	20490	20850	20475	7998590
2119	2009.11.03	20455	145	20600	20645	20455	10030655
2120	2009.11.02	20600	280	20500	20745	20450	1564759
2121	2009.10.30	20880	40	21165	21180	20880	10661642
2122	2009.10.29	20920	345	20965	21010	20685	3748789
2123	2009.10.28	21265	565	21830	21840	21220	2536849
2124	2009.10.27	21830	100	21805	21845	21665	1311618
2125	2009.10.26	21930	305	21525	21995	21515	1630273
2126	2009.10.23	21625	150	21605	21735	21530	1742587
2127	2009.10.22	21475	380	21680	21755	21425	1541042
2128	2009.10.21	21855	55	21810	21970	21725	1086149
2129	2009.10.20	21910	125	21930	22020	21775	1124365
2130	2009.10.19	21785	140	21575	21795	21290	1345560
2131	2009.10.16	21645	235	21900	22020	21620	1248908
2132	2009.10.15	21880	125	21910	22060	21825	1618189
2133	2009.10.14	21755	315	21565	21810	21560	1543012
2134	2009.10.13	21440	150	21590	21655	21250	2063418
2135	2009.10.12	21590	110	21870	21910	21445	1876971
2136	2009.10.09	21700	475	21330	21725	21250	2003399
2137	2009.10.08	21225	150	21170	21280	20950	13513333
2138	2009.10.07	21075	5	21285	21445	21075	3883695
2139	2009.10.06	21080	115	21370	21420	21000	5262355
2140	2009.10.05	21195	560	21485	21520	21180	3726768
2141	2009.10.01	21755	405	22200	22295	21600	3692949
2142	2009.09.30	22160	145	22255	22535	22055	1388228
2143	2009.09.29	22305	195	22300	22375	22195	1035827
2144	2009.09.28	22110	190	22225	22225	22010	1400192
2145	2009.09.25	22300	85	22305	22305	21955	1747419
2146	2009.09.24	22385	215	22540	22645	22245	1198956
2147	2009.09.23	22600	20	22645	22675	22520	2171704
2148	2009.09.22	22620	305	22315	22675	22315	2113004
2149	2009.09.21	22315	65	22405	22475	22260	1881671
2150	2009.09.18	22380	30	22355	22600	22335	1871774
2151	2009.09.17	22350	130	22370	22460	22215	1461731
2152	2009.09.16	22220	485	21800	22340	21785	1131814
2153	2009.09.15	21735	245	21580	21740	21555	1405362
2154	2009.09.14	21490	225	21775	21775	21430	3088438
2155	2009.09.11	21715	115	21660	21765	21550	2937904
2156	2009.09.10	21600	460	21195	21675	21180	10428655
2157	2009.09.09	21140	110	21305	21315	21075	3115213
2158	2009.09.08	21250	155	21170	21285	21145	2158004
2159	2009.09.07	21095	25	21200	21250	20985	1979190
2160	2009.09.04	21120	55	21280	21290	20970	1599024
2161	2009.09.03	21175	20	21190	21260	21075	1084011
2162	2009.09.02	21195	120	21090	21310	20880	1239082
2163	2009.09.01	21315	475	20795	21330	20755	1974535
2164	2009.08.31	20840	225	21040	21090	20700	7820715
2165	2009.08.28	21065	105	21100	21190	20970	2630035
2166	2009.08.27	20960	200	21160	21160	20870	2330752
2167	2009.08.26	21160	130	21080	21190	21050	3460956
2168	2009.08.25	21030	140	21070	21130	20970	2964872
2169	2009.08.24	21170	420	20930	21175	20930	2134200
2170	2009.08.21	20750	130	20680	20840	20510	6823106
2171	2009.08.20	20620	420	20335	20640	20220	2685982
2172	2009.08.19	20200	25	20310	20430	20190	5328952
2173	2009.08.18	20225	70	20015	20375	19990	1443381
2174	2009.08.17	20155	585	20700	20730	20060	10595763
2175	2009.08.14	20740	240	20600	20790	20560	1985100
2176	2009.08.13	20500	115	20475	20590	20450	8219596
2177	2009.08.12	20385	215	20540	20540	20240	2528777
2178	2009.08.11	20600	20	20520	20640	20520	1208396
2179	2009.08.10	20580	5	20700	20725	20545	1300547
2180	2009.08.07	20585	105	20420	20610	20400	5782778
2181	2009.08.06	20480	75	20360	20590	20255	3098560
2182	2009.08.05	20405	85	20580	20650	20405	5062566
2183	2009.08.04	20490	35	20600	20740	20440	2374900
2184	2009.08.03	20455	35	20460	20550	20390	1069162
2185	2009.07.31	20420	325	20170	20440	20105	2358452
2186	2009.07.30	20095	170	19930	20095	19795	963364
2187	2009.07.29	19975	5	19960	20040	19905	1184937
2188	2009.07.28	19980	60	19965	20010	19885	927635
2189	2009.07.27	19920	270	19705	20045	19705	1987554
2190	2009.07.24	19650	65	19715	19770	19615	1096615
2191	2009.07.23	19585	10	19570	19715	19480	1394523
2192	2009.07.22	19575	90	19550	19590	19475	1194779
2193	2009.07.21	19485	85	19500	19605	19415	4633024
2194	2009.07.20	19400	540	18920	19430	18920	5407823
2195	2009.07.17	18860	95	18895	18955	18800	876734
2196	2009.07.16	18765	225	18765	18830	18710	5231456
2197	2009.07.15	18540	465	18270	18600	18260	5200392
2198	2009.07.14	18075	75	18280	18280	18025	9498143
2199	2009.07.13	18000	570	18550	18585	17965	11331432
2200	2009.07.10	18570	50	18650	18675	18425	3652085
2201	2009.07.09	18620	35	18520	18740	18520	4669785
2202	2009.07.08	18585	35	18560	18585	18355	1401305
2203	2009.07.07	18620	85	18610	18700	18540	1476088
2204	2009.07.06	18535	145	18390	18615	18350	1773511
2205	2009.07.03	18390	100	18045	18395	18025	1498051
2206	2009.07.02	18290	20	18400	18415	18230	3101624
2207	2009.07.01	18310	280	17995	18390	17940	1627246
2208	2009.06.30	18030	20	18140	18310	18020	2508161
2209	2009.06.29	18010	40	18130	18260	17990	1306928
2210	2009.06.26	18050	95	18120	18130	17970	1664631
2211	2009.06.25	17955	355	17650	18190	17650	1846111
2212	2009.06.24	17600	60	17585	17700	17470	3292743
2213	2009.06.23	17540	460	17750	17750	17490	4760940
2214	2009.06.22	18000	220	17780	18030	17730	1344846
2215	2009.06.19	17780	120	17770	17830	17645	1660374
2216	2009.06.18	17660	240	17895	17950	17620	2212720
2217	2009.06.17	17900	85	17940	17950	17835	1172006
2218	2009.06.16	17985	165	17950	18100	17895	1456828
2219	2009.06.15	18150	180	18320	18330	17995	2607705
2220	2009.06.12	18330	10	18400	18440	18205	2836728
2221	2009.06.11	18320	130	18160	18485	18080	2211600
2222	2009.06.10	18190	625	17700	18190	17630	1772288
2223	2009.06.09	17565	295	18040	18100	17565	2457033
2224	2009.06.08	17860	30	17890	18125	17815	1793234
2225	2009.06.05	17890	265	17850	17890	17625	3537207
2226	2009.06.04	17625	495	18085	18085	17625	5348248
2227	2009.06.03	18120	30	18240	18350	18040	3679923
2228	2009.06.02	18150	45	18405	18445	18120	5786897
2229	2009.06.01	18195	205	17945	18195	17815	3428783
2230	2009.05.29	17990	150	17940	18010	17760	6144972
2231	2009.05.28	17840	340	17400	17840	17385	3984005
2232	2009.05.27	17500	60	17800	17915	17485	5992386
2233	2009.05.26	17560	430	18010	18055	17500	4375617
2234	2009.05.25	17990	30	17900	18130	16930	5830863
2235	2009.05.22	18020	245	18090	18365	17980	3708412
2236	2009.05.21	18265	185	18400	18415	18180	2614191
2237	2009.05.20	18450	100	18355	18470	18340	1847948
2238	2009.05.19	18350	550	18205	18370	18140	3567249
2239	2009.05.18	17800	70	17815	17870	17575	5534908
2240	2009.05.15	17870	140	17940	17990	17820	2086499
2241	2009.05.14	17730	470	17900	17995	17730	9200939
2242	2009.05.13	18200	140	18080	18240	18080	3435715
2243	2009.05.12	18060	160	18110	18185	18015	3218424
2244	2009.05.11	18220	20	18295	18310	18100	4764453
2245	2009.05.08	18200	140	18050	18210	17960	2440134
2246	2009.05.07	18060	75	18200	18265	17955	6850119
2247	2009.05.06	17985	35	18100	18185	17880	4331594
2248	2009.05.04	18020	320	17925	18045	17840	2620439
2249	2009.04.30	17700	375	17420	17830	17415	4969739
2250	2009.04.29	17325	500	16960	17325	16875	4915446
2251	2009.04.28	17025	470	17530	17690	17015	2216771
2252	2009.04.27	17495	195	17710	17825	17405	1920084
2253	2009.04.24	17690	205	17900	17960	17570	2638202
2254	2009.04.23	17895	180	17760	17930	17665	7395104
2255	2009.04.22	17715	235	17600	17770	17465	6122070
2256	2009.04.21	17480	0	17200	17500	17050	6602597
2257	2009.04.20	17480	110	17460	17525	17160	6668010
2258	2009.04.17	17370	15	17560	17710	17225	9011713
2259	2009.04.16	17385	65	17570	17850	17370	5663133
2260	2009.04.15	17320	115	17180	17420	17030	6508534
2261	2009.04.14	17435	35	17500	17640	17205	8561726
2262	2009.04.13	17400	50	17555	17645	17345	5124718
2263	2009.04.10	17450	260	17495	17695	17255	5842461
2264	2009.04.09	17190	685	16650	17230	16600	8779465
2265	2009.04.08	16505	595	16920	16955	16505	4226776
2266	2009.04.07	17100	15	17050	17190	16925	3680240
2267	2009.04.06	17085	115	17010	17415	17010	4308242
2268	2009.04.03	16970	75	17080	17095	16855	3545329
2269	2009.04.02	16895	570	16510	16915	16505	4341405
2270	2009.04.01	16325	325	16120	16395	15910	6605585
2271	2009.03.31	16000	150	15930	16295	15925	5119562
2272	2009.03.30	15850	545	16390	16525	15850	2660524
2273	2009.03.27	16395	105	16565	16650	16335	2179687
2274	2009.03.26	16500	200	16250	16500	16140	5452219
2275	2009.03.25	16300	75	16170	16300	16095	2933719
2276	2009.03.24	16225	315	16230	16270	16005	3515571
2277	2009.03.23	15910	380	15590	15945	15590	2204919
2278	2009.03.20	15530	120	15445	15695	15430	2783737
2279	2009.03.19	15410	180	15705	15780	15405	3532603
2280	2009.03.18	15590	75	15635	15640	15415	4869182
2281	2009.03.17	15515	515	15150	15535	15085	2437855
2282	2009.03.16	15000	5	15030	15195	14900	3928141
2283	2009.03.13	15005	105	15060	15320	14970	5756577
2284	2009.03.12	14900	150	15050	15095	14810	7346464
2285	2009.03.11	15050	505	14930	15050	14900	1968133
2286	2009.03.10	14545	220	14200	14615	14135	1863793
2287	2009.03.09	14325	235	14215	14365	14015	5789272
2288	2009.03.06	14090	25	13830	14145	13790	3596268
2289	2009.03.05	14115	0	14280	14300	13975	6932691
2290	2009.03.04	14115	450	13660	14160	13385	4894549
2291	2009.03.03	13665	65	13180	13720	13180	3012746
2292	2009.03.02	13600	400	13795	13795	13380	5415428
2293	2009.02.27	14000	10	13990	14250	13860	5180657
2294	2009.02.26	13990	115	14195	14575	13690	7248039
2295	2009.02.25	14105	85	14400	14445	14020	4685472
2296	2009.02.24	14020	465	14080	14100	13930	3349290
2297	2009.02.23	14485	425	13970	14485	13860	2942891
2298	2009.02.20	14060	560	14480	14605	13970	4073796
2299	2009.02.19	14620	20	14700	14765	14425	5147996
2300	2009.02.18	14640	265	14705	14820	14540	4404237
2301	2009.02.17	14905	605	15450	15450	14850	4553577
2302	2009.02.16	15510	235	15620	15860	15510	2487671
2303	2009.02.13	15745	250	15515	15770	15360	3944683
2304	2009.02.12	15495	235	15670	15695	15355	11102051
2305	2009.02.11	15730	175	15500	15805	15430	3071285
2306	2009.02.10	15905	80	16070	16230	15780	2234230
2307	2009.02.09	15985	110	16280	16350	15970	3687096
2308	2009.02.06	16095	475	15940	16095	15865	4553178
2309	2009.02.05	15620	250	15735	16015	15620	4369550
2310	2009.02.04	15870	500	15670	15870	15580	3134714
2311	2009.02.03	15370	220	15205	15570	15030	5770506
2312	2009.02.02	15150	250	15230	15490	15010	5306746
2313	2009.01.30	15400	90	15200	15435	15180	3991756
2314	2009.01.29	15490	110	15510	15670	15405	3635743
2315	2009.01.28	15380	920	14765	15390	14765	3292587
2316	2009.01.23	14460	340	14665	14670	14415	7781429
2317	2009.01.22	14800	175	14995	14995	14675	6130239
2318	2009.01.21	14625	300	14410	14800	14370	5712534
2319	2009.01.20	14925	355	15140	15140	14810	3337242
2320	2009.01.19	15280	170	15200	15405	15175	3192194
2321	2009.01.16	15110	310	14950	15110	14765	3543465
2322	2009.01.15	14800	940	15225	15250	14750	10646687
2323	2009.01.14	15740	245	15485	15750	15340	5241155
2324	2009.01.13	15495	145	15225	15555	15060	6076954
2325	2009.01.12	15350	380	15545	15640	15300	4627757
2326	2009.01.09	15730	290	16140	16230	15715	6236221
2327	2009.01.08	16020	390	16170	16235	15950	9078339
2328	2009.01.07	16410	445	16100	16410	15940	3848750
2329	2009.01.06	15965	350	15700	16090	15690	4416008
2330	2009.01.05	15615	255	15630	15825	15550	5604304
2331	2009.01.02	15360	510	15130	15365	14870	4107613
2332	2008.12.30	14850	10	14960	15275	14850	5024053
2333	2008.12.29	14860	180	14670	14935	14440	4091500
2334	2008.12.26	14680	130	14850	14855	14555	2156177
2335	2008.12.24	14810	180	14990	15045	14630	2489446
2336	2008.12.23	14990	430	15210	15400	14950	4463300
2337	2008.12.22	15420	30	15635	15790	15310	6329907
2338	2008.12.19	15450	55	15380	15690	15355	6881542
2339	2008.12.18	15395	130	15405	15625	15300	5386287
2340	2008.12.17	15265	70	15550	15660	15000	7154212
2341	2008.12.16	15195	10	15150	15260	14905	7303237
2342	2008.12.15	15205	655	14890	15355	14890	4754072
2343	2008.12.12	14550	675	14960	15185	14435	5188213
2344	2008.12.11	15225	115	15020	15380	15000	6117572
2345	2008.12.10	15110	540	14600	15275	14600	4178652
2346	2008.12.09	14570	40	14720	14765	14420	3690568
2347	2008.12.08	14610	1115	13700	14700	13550	2450328
2348	2008.12.05	13495	245	13320	13610	13280	2635043
2349	2008.12.04	13250	215	13615	13700	13100	4593797
2350	2008.12.03	13465	35	13640	13640	13320	6996704
2351	2008.12.02	13430	540	13300	13675	13260	4601068
2352	2008.12.01	13970	325	14295	14295	13905	5244074
2353	2008.11.28	14295	295	14120	14315	14000	4408332
2354	2008.11.27	14000	400	13945	14110	13810	3766012
2355	2008.11.26	13600	560	13120	13600	13040	3997637
2356	2008.11.25	13040	350	13250	13515	12000	4696070
2357	2008.11.24	12690	510	13190	13300	12690	4791253
2358	2008.11.21	13200	770	12100	13300	12015	4051424
2359	2008.11.20	12430	910	12600	12920	12430	3748217
2360	2008.11.19	13340	260	13690	13690	13020	4814022
2361	2008.11.18	13600	550	13900	14120	13600	6427249
2362	2008.11.17	14150	145	14160	14555	13800	2822357
2363	2008.11.14	14295	95	14785	14815	14180	5589863
2364	2008.11.13	14200	650	14205	14270	13710	4204378
2365	2008.11.12	14850	50	14540	15090	14455	2775582
2366	2008.11.11	14800	500	14965	15335	14680	2946176
2367	2008.11.10	15300	370	15060	15375	14820	4979892
2368	2008.11.07	14930	630	13850	14930	13730	4955543
2369	2008.11.06	14300	1260	14820	15080	14255	3387582
2370	2008.11.05	15560	330	15560	16020	15255	3717239
2371	2008.11.04	15230	310	15000	15290	14795	2890273
2372	2008.11.03	14920	130	15000	15480	14760	3556725
2373	2008.10.31	15050	230	14725	15440	14210	4500466
2374	2008.10.30	14820	1930	13800	14820	13300	3781356
2375	2008.10.29	12890	510	14005	14350	12105	6874208
2376	2008.10.28	13400	1100	11900	13580	11890	4130478
2377	2008.10.27	12300	140	11900	12800	11775	4146545
2378	2008.10.24	12160	1640	13800	13840	12160	5768656
2379	2008.10.23	13800	930	14010	14200	13490	6411518
2380	2008.10.22	14730	990	15650	15690	14375	4364595
2381	2008.10.21	15720	80	16090	16130	15505	3427904
2382	2008.10.20	15800	260	15650	15895	15100	2840721
2383	2008.10.17	15540	205	16190	16190	15305	3937551
2384	2008.10.16	15745	1735	16505	16635	15720	5656871
2385	2008.10.15	17480	360	17510	17650	17295	2403872
2386	2008.10.14	17840	1025	17590	17855	17535	3879487
2387	2008.10.13	16815	570	16510	17000	16395	2366318
2388	2008.10.10	16245	705	16305	16350	15450	2823296
2389	2008.10.09	16950	50	16990	17295	16715	10343294
2390	2008.10.08	16900	850	17300	17380	16750	2770509
2391	2008.10.07	17750	70	17400	17800	17255	2326748
2392	2008.10.06	17680	670	18095	18100	17525	3858450
2393	2008.10.02	18350	290	18740	18915	18285	1427409
2394	2008.10.01	18640	30	18680	18775	18485	3938084
2395	2008.09.30	18670	200	17835	18720	17835	3101896
2396	2008.09.29	18870	340	19385	19450	18805	2437168
2397	2008.09.26	19210	290	19465	19465	19095	3880445
2398	2008.09.25	19500	50	19345	19530	19035	3531553
2399	2008.09.24	19450	235	19150	19500	19135	1951629
2400	2008.09.23	19215	225	18760	19305	18760	1990773
2401	2008.09.22	18990	90	19200	19400	18910	2850111
2402	2008.09.19	19080	1090	18570	19080	18570	3333234
2403	2008.09.18	17990	490	18000	18100	17690	4144702
2404	2008.09.17	18480	500	18440	18625	18255	4071685
2405	2008.09.16	17980	1130	17700	18300	17640	2097954
2406	2008.09.12	19110	410	18940	19165	18900	3442885
